,star_id,id,observation_id,ra,dec,instrument,counts,iodine_in,bjd,obs_type
6823,TOI-1798,1422982,j405.77,14.07293,46.51928,HIRES,60012,t,2459299.99630742,RV
6824,TOI-1798,1423198,j407.81,14.07293,46.51928,HIRES,60064,t,2459314.06805582,RV
6825,TOI-1798,1424192,j409.83,14.07293,46.51928,HIRES,60076,t,2459353.83984724,RV
6826,TOI-1798,1424274,j409.297,14.07293,46.51928,HIRES,60004,t,2459354.79817104,RV
6827,TOI-1798,1424275,j409.321,14.07293,46.51928,HIRES,60116,t,2459354.93533953,RV
6828,TOI-1798,1424345,j409.506,14.07293,46.51928,HIRES,60012,t,2459356.08176661,RV
6829,TOI-1798,1424419,j410.69,14.07293,46.51928,HIRES,60068,t,2459358.88628277,RV
6830,TOI-1798,1424530,j411.70,14.07293,46.51928,HIRES,60092,t,2459361.75985339,RV
6831,TOI-1798,1424531,j411.109,14.07293,46.51928,HIRES,60092,t,2459361.93494846,RV
6832,TOI-1798,1425309,j414.72,14.07293,46.51928,HIRES,60036,t,2459373.76155152,RV
6833,TOI-1798,1425468,j415.81,14.07293,46.51928,HIRES,60024,t,2459376.82112592,RV
6834,TOI-1798,1425469,j415.105,14.07293,46.51928,HIRES,60060,t,2459376.99190323,RV
6835,TOI-1798,1425522,j415.271,14.07293,46.51928,HIRES,60056,t,2459377.76511284,RV
6836,TOI-1798,1425523,j415.288,14.07293,46.51928,HIRES,60048,t,2459377.92244192,RV
6837,TOI-1798,1425587,j415.473,14.07293,46.51928,HIRES,60076,t,2459378.80150034,RV
6838,TOI-1798,1425588,j415.508,14.07293,46.51928,HIRES,60028,t,2459379.01483314,RV
6839,TOI-1798,1425659,j415.682,14.07293,46.51928,HIRES,60124,t,2459379.88657785,RV
6840,TOI-1798,1425821,j416.166,14.07293,46.51928,HIRES,60064,t,2459382.97787162,RV
6841,TOI-1798,1425884,j416.275,14.07293,46.51928,HIRES,60108,t,2459383.82076347,RV
6842,TOI-1798,1425952,j416.471,14.07293,46.51928,HIRES,60016,t,2459384.7585797,RV
6843,TOI-1798,1426061,j416.675,14.07293,46.51928,HIRES,60128,t,2459385.7999319,RV
6844,TOI-1798,1426062,j416.704,14.07293,46.51928,HIRES,60004,t,2459385.97894949,RV
6845,TOI-1798,1426112,j416.879,14.07293,46.51928,HIRES,60020,t,2459386.8135666,RV
6846,TOI-1798,1426276,j416.1280,14.07293,46.51928,HIRES,60120,t,2459388.85592497,RV
6847,TOI-1798,1426344,j416.1475,14.07293,46.51928,HIRES,60024,t,2459389.77939077,RV
6848,TOI-1798,1426345,j416.1506,14.07293,46.51928,HIRES,60064,t,2459389.94361721,RV
6849,TOI-1798,1426638,j417.93,14.07293,46.51928,HIRES,60072,t,2459395.86130839,RV
6850,TOI-1798,1427177,j420.378,14.07293,46.51928,HIRES,60132,t,2459406.79576924,RV
6851,TOI-1798,1428141,j421.1376,14.07293,46.51928,HIRES,60076,t,2459420.8137262,RV
6852,TOI-1798,1428858,j426.83,14.07293,46.51928,HIRES,60112,t,2459443.79080719,RV
6853,TOI-1798,1428996,j426.469,14.07293,46.51928,HIRES,60096,t,2459445.78442961,RV
6854,TOI-1798,1428923,j426.667,14.07293,46.51928,HIRES,60040,t,2459446.74116687,RV
6855,TOI-1798,1429141,j427.276,14.07293,46.51928,HIRES,60072,t,2459449.76457507,RV
6856,TOI-1798,1429197,j427.473,14.07293,46.51928,HIRES,60036,t,2459450.78705532,RV
6857,TOI-1798,1429272,j427.673,14.07293,46.51928,HIRES,60004,t,2459451.74444543,RV
6858,TOI-1798,1429315,j427.871,14.07293,46.51928,HIRES,60088,t,2459452.74580499,RV
6859,TOI-1798,1429474,j428.281,14.07293,46.51928,HIRES,60036,t,2459456.76716536,RV
6860,TOI-1798,1429801,j429.73,14.07293,46.51928,HIRES,60096,t,2459469.75325339,RV
6861,TOI-1798,1430210,j429.473,14.07293,46.51928,HIRES,60096,t,2459472.72273189,RV
6862,TOI-1798,1430409,j429.866,14.07293,46.51928,HIRES,60064,t,2459475.72247374,RV
6863,TOI-1798,1430442,j429.971,14.07293,46.51928,HIRES,60004,t,2459476.7422235,RV
6864,TOI-1798,1434056,j443.116,14.07293,46.51928,HIRES,59176,t,2459566.13398377,RV
6865,TOI-1798,1434814,j447.236,14.07293,46.51928,HIRES,60052,t,2459593.08787165,RV
6866,TOI-1798,1436019,j450.73,14.07293,46.51928,HIRES,60096,t,2459622.0093701,RV
6867,TOI-1798,1436020,j450.97,14.07293,46.51928,HIRES,60052,t,2459622.15613495,RV
6868,TOI-1798,1436167,j451.135,14.07293,46.51928,HIRES,60040,t,2459626.05448881,RV
6869,TOI-1798,1436168,j451.150,14.07293,46.51928,HIRES,60120,t,2459626.14944627,RV
6870,TOI-1798,1436465,j452.135,14.07293,46.51928,HIRES,60044,t,2459632.04957569,RV
6871,TOI-1798,1436565,j452.310,14.07293,46.51928,HIRES,60052,t,2459632.93618899,RV
6872,TOI-1798,1436566,j452.339,14.07293,46.51928,HIRES,60028,t,2459633.10872932,RV
6873,TOI-1798,1450376,j454.102,14.07293,46.51928,HIRES,60032,t,2459654.88202437,RV
6874,TOI-1798,1452577,j455.104,14.07293,46.51928,HIRES,60064,t,2459657.10275965,RV
6875,TOI-1798,1456752,j456.91,14.07293,46.51928,HIRES,60024,t,2459660.9641225,RV
6876,TOI-1798,1456753,j456.117,14.07293,46.51928,HIRES,60068,t,2459661.08273387,RV
6877,TOI-1798,1457873,j456.287,14.07293,46.51928,HIRES,60024,t,2459662.05199537,RV
6878,TOI-1798,1476115,j458.171,14.07293,46.51928,HIRES,60056,t,2459681.0021089,RV
6879,TOI-1798,1485787,j459.74,14.07293,46.51928,HIRES,60032,t,2459689.99650286,RV
6880,TOI-1798,1486897,j459.267,14.07293,46.51928,HIRES,60032,t,2459690.99104944,RV
6881,TOI-1798,1486898,j459.292,14.07293,46.51928,HIRES,60128,t,2459691.11543211,RV
6882,TOI-1798,1491225,j460.289,14.07293,46.51928,HIRES,60076,t,2459695.05697838,RV
6883,TOI-1798,1497781,j461.68,14.07293,46.51928,HIRES,60088,t,2459700.96810804,RV
6884,TOI-1798,1506377,j463.76,14.07293,46.51928,HIRES,60040,t,2459710.04874776,RV
6885,TOI-1798,1507800,j464.83,14.07293,46.51928,HIRES,60004,t,2459711.8039175,RV
6886,TOI-1798,1507801,j464.121,14.07293,46.51928,HIRES,52848,t,2459712.01258861,RV
6887,TOI-1798,1508936,j464.280,14.07293,46.51928,HIRES,60076,t,2459712.82705682,RV
6888,TOI-1798,1508937,j464.302,14.07293,46.51928,HIRES,50220,t,2459713.06632842,RV
6889,TOI-1798,1512570,j465.65,14.07293,46.51928,HIRES,60124,t,2459715.94828441,RV
6890,TOI-1798,1512571,j465.88,14.07293,46.51928,HIRES,60052,t,2459716.07133478,RV
6891,TOI-1798,1543800,j467.106,14.07293,46.51928,HIRES,60072,t,2459724.92245255,RV
6892,TOI-1798,1543936,j469.73,14.07293,46.51928,HIRES,60080,t,2459737.78436756,RV
6893,TOI-1798,1543937,j469.110,14.07293,46.51928,HIRES,60048,t,2459738.00242245,RV
6894,TOI-1798,1545147,j469.283,14.07293,46.51928,HIRES,60008,t,2459738.86488694,RV
6895,TOI-1798,1545148,j469.304,14.07293,46.51928,HIRES,60020,t,2459738.98710209,RV
6896,TOI-1798,1545257,j469.472,14.07293,46.51928,HIRES,60064,t,2459739.77715137,RV
6897,TOI-1798,1545286,j469.509,14.07293,46.51928,HIRES,60108,t,2459739.97900307,RV
6898,TOI-1798,1545352,j469.671,14.07293,46.51928,HIRES,60012,t,2459740.77763866,RV
6899,TOI-1798,1545353,j469.700,14.07293,46.51928,HIRES,60040,t,2459740.93955157,RV
6900,TOI-1798,1545490,j469.868,14.07293,46.51928,HIRES,60040,t,2459741.75778085,RV
6901,TOI-1798,1545491,j469.895,14.07293,46.51928,HIRES,60024,t,2459741.9380257,RV
6902,TOI-1798,1545557,j469.1072,14.07293,46.51928,HIRES,60060,t,2459742.77958749,RV
6903,TOI-1798,1545558,j469.1084,14.07293,46.51928,HIRES,49652,t,2459742.88855133,RV
6904,TOI-1798,1545604,j470.77,14.07293,46.51928,HIRES,60072,t,2459744.80374421,RV
6905,TOI-1798,1545605,j470.94,14.07293,46.51928,HIRES,60012,t,2459744.89987273,RV
6906,TOI-1798,1545692,j470.277,14.07293,46.51928,HIRES,60044,t,2459745.8086402,RV
6907,TOI-1798,1545693,j470.291,14.07293,46.51928,HIRES,60072,t,2459745.89567222,RV
6908,TOI-1798,1545790,j471.83,14.07293,46.51928,HIRES,60004,t,2459747.87788626,RV
6909,TOI-1798,1545791,j471.103,14.07293,46.51928,HIRES,60072,t,2459747.9840951,RV
6910,TOI-1798,1545857,j471.276,14.07293,46.51928,HIRES,60052,t,2459748.80730012,RV
6911,TOI-1798,1545858,j471.293,14.07293,46.51928,HIRES,60008,t,2459748.92968905,RV
6912,TOI-1798,1545946,j471.477,14.07293,46.51928,HIRES,60016,t,2459749.83544718,RV
6913,TOI-1798,1545947,j471.492,14.07293,46.51928,HIRES,60024,t,2459749.96702554,RV
6914,TOI-1798,1546010,j472.62,14.07293,46.51928,HIRES,41376,t,2459751.96423673,RV
6915,TOI-1798,1546153,j473.64,14.07293,46.51928,HIRES,60004,t,2459756.95511788,RV
6916,TOI-1798,1546220,j474.68,14.07293,46.51928,HIRES,60008,t,2459759.9715759,RV
6917,TOI-1798,1546710,j477.80,14.07293,46.51928,HIRES,60028,t,2459771.84995216,RV
6918,TOI-1798,1547007,j478.266,14.07293,46.51928,HIRES,60036,t,2459776.76305017,RV
6919,TOI-1798,1557813,j481.276,14.07293,46.51928,HIRES,60028,t,2459791.80059022,RV
6920,TOI-1798,1559217,j481.478,14.07293,46.51928,HIRES,60104,t,2459792.81256832,RV
6921,TOI-1824,1412768,j384.62,13.18208,61.74485,HIRES,60380,t,2459077.73946154,RV
6922,TOI-1824,1413725,j385.865,13.18208,61.74485,HIRES,125048,t,2459090.73635389,RV
6923,TOI-1824,1414761,j388.467,13.18208,61.74485,HIRES,125200,t,2459101.72497153,RV
6924,TOI-1824,1419907,j394.191,13.18208,61.74485,HIRES,60140,t,2459182.14117555,RV
6925,TOI-1824,1420635,j395.682,13.18208,61.74485,HIRES,125264,t,2459190.16817535,RV
6926,TOI-1824,1421071,j396.129,13.18208,61.74485,HIRES,125032,t,2459208.11842314,RV
6927,TOI-1824,1421214,j396.366,13.18208,61.74485,HIRES,125344,t,2459209.11594408,RV
6928,TOI-1824,1421272,j396.491,13.18208,61.74485,HIRES,125168,t,2459210.08070814,RV
6929,TOI-1824,1421379,j398.91,13.18208,61.74485,HIRES,125060,t,2459215.1220899,RV
6930,TOI-1824,1422045,j400.317,13.18208,61.74485,HIRES,37352,t,2459238.03613286,RV
6931,TOI-1824,1422697,j402.114,13.18208,61.74485,HIRES,125536,t,2459271.96623159,RV
6932,TOI-1824,1422886,j404.67,13.18208,61.74485,HIRES,125200,t,2459296.05642442,RV
6933,TOI-1824,1423017,cke.487,13.18208,61.74485,APF,33400000,t,2459300.75038505,RV
6934,TOI-1824,1423112,ckg.093,13.18208,61.74485,APF,33600000,t,2459302.81171807,RV
6935,TOI-1824,1423140,cki.486,13.18208,61.74485,APF,33300000,t,2459304.83212509,RV
6936,TOI-1824,1423156,ckk.082,13.18208,61.74485,APF,35000000,t,2459306.87986511,RV
6937,TOI-1824,1423172,ckm.484,13.18208,61.74485,APF,33300000,t,2459308.89019612,RV
6938,TOI-1824,1423223,cks.032,13.18208,61.74485,APF,33600000,t,2459314.81776417,RV
6939,TOI-1824,1423281,cku.491,13.18208,61.74485,APF,33400000,t,2459316.83109519,RV
6940,TOI-1824,1423365,ckx.287,13.18208,61.74485,APF,34500000,t,2459319.71478421,RV
6941,TOI-1824,1423405,ckz.790,13.18208,61.74485,APF,33400000,t,2459321.77588523,RV
6942,TOI-1824,1423454,clb.294,13.18208,61.74485,APF,33500000,t,2459323.78321325,RV
6943,TOI-1824,1423510,cle.088,13.18208,61.74485,APF,33400000,t,2459326.76598527,RV
6944,TOI-1824,1423581,clj.306,13.18208,61.74485,APF,33300000,t,2459332.00406031,RV
6945,TOI-1824,1423671,clm.104,13.18208,61.74485,APF,33300000,t,2459334.84085633,RV
6946,TOI-1824,1423763,clp.784,13.18208,61.74485,APF,33400000,t,2459337.68945435,RV
6947,TOI-1824,1423816,clr.287,13.18208,61.74485,APF,33500000,t,2459339.71890937,RV
6948,TOI-1824,1423863,clt.692,13.18208,61.74485,APF,33600000,t,2459341.87504738,RV
6949,TOI-1824,1423944,clw.481,13.18208,61.74485,APF,33300000,t,2459344.67226541,RV
6950,TOI-1824,1423994,cly.099,13.18208,61.74485,APF,33500000,t,2459346.77936442,RV
6951,TOI-1824,1424059,cma.598,13.18208,61.74485,APF,33500000,t,2459348.78480043,RV
6952,TOI-1824,1424135,cmd.486,13.18208,61.74485,APF,198000000,t,2459351.74207546,RV
6953,TOI-1824,1424216,cmf.091,13.18208,61.74485,APF,477000000,t,2459353.75976647,RV
6954,TOI-1824,1424193,j409.78,13.18208,61.74485,HIRES,125212,t,2459353.80691725,RV
6955,TOI-1824,1424376,cmi.687,13.18208,61.74485,APF,121000000,t,2459356.75202749,RV
6956,TOI-1824,1424377,cmi.688,13.18208,61.74485,APF,127000000,t,2459356.76876249,RV
6957,TOI-1824,1424402,cmj.087,13.18208,61.74485,APF,154000000,t,2459357.7627535,RV
6958,TOI-1824,1424403,cmj.088,13.18208,61.74485,APF,155000000,t,2459357.7792685,RV
6959,TOI-1824,1424443,cmk.287,13.18208,61.74485,APF,155000000,t,2459358.7581445,RV
6960,TOI-1824,1424444,cmk.288,13.18208,61.74485,APF,150000000,t,2459358.7748335,RV
6961,TOI-1824,1424467,cml.485,13.18208,61.74485,APF,166000000,t,2459359.74223951,RV
6962,TOI-1824,1424468,cml.486,13.18208,61.74485,APF,162000000,t,2459359.76278251,RV
6963,TOI-1824,1424494,cmm.686,13.18208,61.74485,APF,221000000,t,2459360.75518752,RV
6964,TOI-1824,1424495,cmm.687,13.18208,61.74485,APF,163000000,t,2459360.77650552,RV
6965,TOI-1824,1425023,cmn.087,13.18208,61.74485,APF,239000000,t,2459361.76356352,RV
6966,TOI-1824,1425024,cmn.088,13.18208,61.74485,APF,270000000,t,2459361.78455852,RV
6967,TOI-1824,1424535,j411.90,13.18208,61.74485,HIRES,125012,t,2459361.86617509,RV
6968,TOI-1824,1424713,cmq.692,13.18208,61.74485,APF,271000000,t,2459364.76709754,RV
6969,TOI-1824,1424714,cmq.693,13.18208,61.74485,APF,272000000,t,2459364.78266354,RV
6970,TOI-1824,1424765,cmr.091,13.18208,61.74485,APF,196000000,t,2459365.77492955,RV
6971,TOI-1824,1424766,cmr.092,13.18208,61.74485,APF,196000000,t,2459365.79623655,RV
6972,TOI-1824,1424891,cmt.488,13.18208,61.74485,APF,264000000,t,2459367.76415056,RV
6973,TOI-1824,1424892,cmt.489,13.18208,61.74485,APF,263000000,t,2459367.78554956,RV
6974,TOI-1824,1425170,cmv.092,13.18208,61.74485,APF,173000000,t,2459369.79832258,RV
6975,TOI-1824,1425171,cmv.093,13.18208,61.74485,APF,149000000,t,2459369.81917758,RV
6976,TOI-1824,1425347,cmx.493,13.18208,61.74485,APF,212000000,t,2459371.76281059,RV
6977,TOI-1824,1425348,cmx.494,13.18208,61.74485,APF,215000000,t,2459371.78463859,RV
6978,TOI-1824,1425314,j414.85,13.18208,61.74485,HIRES,125272,t,2459373.83176253,RV
6979,TOI-1824,1425529,j415.278,13.18208,61.74485,HIRES,125284,t,2459377.81538173,RV
6980,TOI-1824,1425889,j416.273,13.18208,61.74485,HIRES,125324,t,2459383.80323059,RV
6981,TOI-1824,1426069,j416.679,13.18208,61.74485,HIRES,125280,t,2459385.81788517,RV
6982,TOI-1824,1426117,j416.874,13.18208,61.74485,HIRES,125036,t,2459386.77602567,RV
6983,TOI-1824,1426284,j416.1277,13.18208,61.74485,HIRES,125516,t,2459388.83043764,RV
6984,TOI-1824,1426437,cnr.702,13.18208,61.74485,APF,109000000,t,2459391.92177471,RV
6985,TOI-1824,1426438,cnr.703,13.18208,61.74485,APF,72400000,t,2459391.94291971,RV
6986,TOI-1824,1426644,j417.88,13.18208,61.74485,HIRES,125104,t,2459395.84768994,RV
6987,TOI-1824,1426872,j419.81,13.18208,61.74485,HIRES,125164,t,2459399.81949997,RV
6988,TOI-1824,1426828,cnz.699,13.18208,61.74485,APF,151000000,t,2459399.89941575,RV
6989,TOI-1824,1426829,cnz.700,13.18208,61.74485,APF,127000000,t,2459399.92078075,RV
6990,TOI-1824,1426954,cob.297,13.18208,61.74485,APF,129000000,t,2459401.85754776,RV
6991,TOI-1824,1426955,cob.298,13.18208,61.74485,APF,105000000,t,2459401.87952576,RV
6992,TOI-1824,1427181,j420.382,13.18208,61.74485,HIRES,125032,t,2459406.81540143,RV
6993,TOI-1824,1427268,j420.570,13.18208,61.74485,HIRES,79092,t,2459407.79628168,RV
6994,TOI-1824,1427227,coh.493,13.18208,61.74485,APF,225000000,t,2459407.80638479,RV
6995,TOI-1824,1427228,coh.494,13.18208,61.74485,APF,203000000,t,2459407.82769279,RV
6996,TOI-1824,1427327,coi.693,13.18208,61.74485,APF,176000000,t,2459408.8243828,RV
6997,TOI-1824,1427328,coi.694,13.18208,61.74485,APF,157000000,t,2459408.8457138,RV
6998,TOI-1824,1427582,com.094,13.18208,61.74485,APF,123000000,t,2459412.84074682,RV
6999,TOI-1824,1427583,com.095,13.18208,61.74485,APF,160000000,t,2459412.86341982,RV
7000,TOI-1824,1427682,coo.496,13.18208,61.74485,APF,164000000,t,2459414.84734083,RV
7001,TOI-1824,1427683,coo.497,13.18208,61.74485,APF,144000000,t,2459414.86832383,RV
7002,TOI-1824,1428039,cos.488,13.18208,61.74485,APF,173000000,t,2459418.80639485,RV
7003,TOI-1824,1428040,cos.489,13.18208,61.74485,APF,142000000,t,2459418.82848985,RV
7004,TOI-1824,1428102,cou.089,13.18208,61.74485,APF,228000000,t,2459420.71471286,RV
7005,TOI-1824,1428103,cou.090,13.18208,61.74485,APF,202000000,t,2459420.73651786,RV
7006,TOI-1824,1428142,j421.1372,13.18208,61.74485,HIRES,125200,t,2459420.77514033,RV
7007,TOI-1824,1428173,cov.288,13.18208,61.74485,APF,157000000,t,2459421.71565986,RV
7008,TOI-1824,1428174,cov.289,13.18208,61.74485,APF,183000000,t,2459421.73716386,RV
7009,TOI-1824,1428586,j424.69,13.18208,61.74485,HIRES,125316,t,2459435.74900447,RV
7010,TOI-1824,1428861,j426.75,13.18208,61.74485,HIRES,125156,t,2459443.74558217,RV
7011,TOI-1824,1428998,j426.468,13.18208,61.74485,HIRES,125216,t,2459445.77756979,RV
7012,TOI-1824,1428925,j426.670,13.18208,61.74485,HIRES,125100,t,2459446.76262206,RV
7013,TOI-1824,1429274,j427.671,13.18208,61.74485,HIRES,125224,t,2459451.73355436,RV
7014,TOI-1824,1429317,j427.872,13.18208,61.74485,HIRES,125420,t,2459452.75131946,RV
7015,TOI-1824,1429413,j428.80,13.18208,61.74485,HIRES,125168,t,2459455.75856787,RV
7016,TOI-1824,1429802,j429.71,13.18208,61.74485,HIRES,125144,t,2459469.74028762,RV
7017,TOI-1824,1431239,crw.613,13.18208,61.74485,APF,147000000,t,2459501.02382012,RV
7018,TOI-1824,1431240,crw.614,13.18208,61.74485,APF,139000000,t,2459501.04499012,RV
7019,TOI-1824,1431261,crx.804,13.18208,61.74485,APF,270000000,t,2459502.01891413,RV
7020,TOI-1824,1431262,crx.805,13.18208,61.74485,APF,272000000,t,2459502.03440113,RV
7021,TOI-1824,1431927,csn.831,13.18208,61.74485,APF,106000000,t,2459517.99841515,RV
7022,TOI-1824,1431928,csn.832,13.18208,61.74485,APF,141000000,t,2459518.01859015,RV
7023,TOI-1824,1432331,cta.828,13.18208,61.74485,APF,160000000,t,2459530.97594817,RV
7024,TOI-1824,1432332,cta.829,13.18208,61.74485,APF,179000000,t,2459530.99682817,RV
7025,TOI-1824,1432397,ctb.124,13.18208,61.74485,APF,167000000,t,2459531.99282617,RV
7026,TOI-1824,1432398,ctb.125,13.18208,61.74485,APF,182000000,t,2459532.01371917,RV
7027,TOI-1824,1432717,ctj.515,13.18208,61.74485,APF,126000000,t,2459539.98508717,RV
7028,TOI-1824,1432718,ctj.516,13.18208,61.74485,APF,116000000,t,2459540.00589817,RV
7029,TOI-1824,1432815,ctk.827,13.18208,61.74485,APF,138000000,t,2459540.95377017,RV
7030,TOI-1824,1432816,ctk.828,13.18208,61.74485,APF,143000000,t,2459540.97481317,RV
7031,TOI-1824,1432918,j442.329,13.18208,61.74485,HIRES,125312,t,2459542.16349503,RV
7032,TOI-1824,1433072,ctn.616,13.18208,61.74485,APF,255000000,t,2459543.89205517,RV
7033,TOI-1824,1433073,ctn.617,13.18208,61.74485,APF,265000000,t,2459543.91280817,RV
7034,TOI-1824,1433468,j442.1252,13.18208,61.74485,HIRES,125020,t,2459546.15832633,RV
7035,TOI-1824,1433539,ctr.127,13.18208,61.74485,APF,255000000,t,2459548.05739217,RV
7036,TOI-1824,1433540,ctr.128,13.18208,61.74485,APF,222000000,t,2459548.07867817,RV
7037,TOI-1824,1433651,cts.415,13.18208,61.74485,APF,105000000,t,2459548.89626518,RV
7038,TOI-1824,1433652,cts.416,13.18208,61.74485,APF,124000000,t,2459548.91723818,RV
7039,TOI-1824,1433682,ctt.712,13.18208,61.74485,APF,115000000,t,2459550.03215618,RV
7040,TOI-1824,1433683,ctt.713,13.18208,61.74485,APF,152000000,t,2459550.05374218,RV
7041,TOI-1824,1433719,ctu.118,13.18208,61.74485,APF,182000000,t,2459550.90006918,RV
7042,TOI-1824,1433720,ctu.119,13.18208,61.74485,APF,185000000,t,2459550.92125118,RV
7043,TOI-1824,1433776,ctv.418,13.18208,61.74485,APF,198000000,t,2459551.92476218,RV
7044,TOI-1824,1433777,ctv.419,13.18208,61.74485,APF,221000000,t,2459551.94595518,RV
7045,TOI-1824,1433835,ctw.714,13.18208,61.74485,APF,166000000,t,2459552.86283018,RV
7046,TOI-1824,1433836,ctw.715,13.18208,61.74485,APF,192000000,t,2459552.88376818,RV
7047,TOI-1824,1433953,cud.542,13.18208,61.74485,APF,158000000,t,2459560.01283618,RV
7048,TOI-1824,1433954,cud.543,13.18208,61.74485,APF,204000000,t,2459560.03343918,RV
7049,TOI-1824,1434064,j443.112,13.18208,61.74485,HIRES,125044,t,2459566.10486389,RV
7050,TOI-1824,1434107,cuk.315,13.18208,61.74485,APF,224000000,t,2459567.00982517,RV
7051,TOI-1824,1434108,cuk.316,13.18208,61.74485,APF,225000000,t,2459567.03078617,RV
7052,TOI-1824,1434152,cul.609,13.18208,61.74485,APF,272000000,t,2459567.86665917,RV
7053,TOI-1824,1434153,cul.610,13.18208,61.74485,APF,272000000,t,2459567.88054817,RV
7054,TOI-1824,1434234,cum.156,13.18208,61.74485,APF,270000000,t,2459569.05590317,RV
7055,TOI-1824,1434235,cum.157,13.18208,61.74485,APF,270000000,t,2459569.06899417,RV
7056,TOI-1824,1434425,cvd.615,13.18208,61.74485,APF,196000000,t,2459586.05413216,RV
7057,TOI-1824,1434426,cvd.616,13.18208,61.74485,APF,220000000,t,2459586.07524416,RV
7058,TOI-1824,1434560,cvh.725,13.18208,61.74485,APF,5720000,t,2459589.92630016,RV
7059,TOI-1824,1434561,cvh.726,13.18208,61.74485,APF,7570000,t,2459589.94812916,RV
7060,TOI-1824,1434599,cvi.097,13.18208,61.74485,APF,271000000,t,2459590.76385216,RV
7061,TOI-1824,1434600,cvi.098,13.18208,61.74485,APF,145000000,t,2459590.78121416,RV
7062,TOI-1824,1434686,cvj.407,13.18208,61.74485,APF,115000000,t,2459591.77601715,RV
7063,TOI-1824,1434687,cvj.408,13.18208,61.74485,APF,100000000,t,2459591.79715215,RV
7064,TOI-1824,1434688,cvj.429,13.18208,61.74485,APF,234000000,t,2459591.98158015,RV
7065,TOI-1824,1434689,cvj.430,13.18208,61.74485,APF,218000000,t,2459592.00274915,RV
7066,TOI-1824,1434737,cvk.712,13.18208,61.74485,APF,136000000,t,2459592.95581415,RV
7067,TOI-1824,1434738,cvk.713,13.18208,61.74485,APF,57100000,t,2459592.97387015,RV
7068,TOI-1824,1434821,j447.232,13.18208,61.74485,HIRES,125272,t,2459593.05275006,RV
7069,TOI-1824,1434860,cvl.083,13.18208,61.74485,APF,149000000,t,2459593.78482315,RV
7070,TOI-1824,1434861,cvl.084,13.18208,61.74485,APF,88100000,t,2459593.80956915,RV
7071,TOI-1824,1434910,cvm.308,13.18208,61.74485,APF,123000000,t,2459594.91817015,RV
7072,TOI-1824,1434911,cvm.309,13.18208,61.74485,APF,91000000,t,2459594.93872615,RV
7073,TOI-1824,1435004,cvo.091,13.18208,61.74485,APF,177000000,t,2459597.00109415,RV
7074,TOI-1824,1435005,cvo.092,13.18208,61.74485,APF,181000000,t,2459597.02247215,RV
7075,TOI-1824,1435456,cvp.296,13.18208,61.74485,APF,135000000,t,2459597.83998515,RV
7076,TOI-1824,1435457,cvp.297,13.18208,61.74485,APF,149000000,t,2459597.86112015,RV
7077,TOI-1824,1435505,cvq.506,13.18208,61.74485,APF,10000000,t,2459598.76787214,RV
7078,TOI-1824,1435506,cvq.507,13.18208,61.74485,APF,58800000,t,2459598.78345114,RV
7079,TOI-1824,1435073,cvr.793,13.18208,61.74485,APF,202000000,t,2459600.01697014,RV
7080,TOI-1824,1435074,cvr.794,13.18208,61.74485,APF,194000000,t,2459600.03841814,RV
7081,TOI-1824,1435131,cvs.128,13.18208,61.74485,APF,271000000,t,2459600.94558514,RV
7082,TOI-1824,1435132,cvs.129,13.18208,61.74485,APF,270000000,t,2459600.95925414,RV
7083,TOI-1824,1435155,cvu.591,13.18208,61.74485,APF,272000000,t,2459602.76544914,RV
7084,TOI-1824,1435156,cvu.592,13.18208,61.74485,APF,270000000,t,2459602.78153714,RV
7085,TOI-1824,1435272,cvv.875,13.18208,61.74485,APF,254000000,t,2459604.05530914,RV
7086,TOI-1824,1435273,cvv.876,13.18208,61.74485,APF,262000000,t,2459604.07661714,RV
7087,TOI-1824,1435313,cvw.096,13.18208,61.74485,APF,192000000,t,2459604.76640314,RV
7088,TOI-1824,1435314,cvw.097,13.18208,61.74485,APF,235000000,t,2459604.78861414,RV
7089,TOI-1824,1435359,cvx.410,13.18208,61.74485,APF,168000000,t,2459605.89099113,RV
7090,TOI-1824,1435360,cvx.411,13.18208,61.74485,APF,178000000,t,2459605.91225313,RV
7091,TOI-1824,1435413,cvy.711,13.18208,61.74485,APF,149000000,t,2459606.89523913,RV
7092,TOI-1824,1435414,cvy.712,13.18208,61.74485,APF,179000000,t,2459606.91683713,RV
7093,TOI-1824,1435541,cvz.093,13.18208,61.74485,APF,271000000,t,2459607.71501513,RV
7094,TOI-1824,1435542,cvz.094,13.18208,61.74485,APF,272000000,t,2459607.73021213,RV
7095,TOI-1824,1435586,cwa.336,13.18208,61.74485,APF,57200000,t,2459608.75028113,RV
7096,TOI-1824,1435587,cwa.337,13.18208,61.74485,APF,146000000,t,2459608.77465713,RV
7097,TOI-1824,1435620,cwb.593,13.18208,61.74485,APF,129000000,t,2459609.75596213,RV
7098,TOI-1824,1435621,cwb.594,13.18208,61.74485,APF,134000000,t,2459609.77723613,RV
7099,TOI-1824,1435729,cwf.787,13.18208,61.74485,APF,271000000,t,2459613.91661012,RV
7100,TOI-1824,1435730,cwf.788,13.18208,61.74485,APF,272000000,t,2459613.92894812,RV
7101,TOI-1824,1435841,cwj.095,13.18208,61.74485,APF,202000000,t,2459617.77899811,RV
7102,TOI-1824,1435842,cwj.096,13.18208,61.74485,APF,235000000,t,2459617.80024811,RV
